ClusterIndex,Probability,OffspringID,FatherID,MotherID
2,0.5771,19b_20_01_Plate2_B5,#142,19b_parent
2,0.5771,19b_40_02_Plate1_E9,#208,19b_parent
2,0.5771,19b_32_01_Plate1_G8,#26,19b_parent
2,0.5771,19b_28_03_Plate1_E7,#209,19b_parent
2,0.5771,19b_24_03_Plate1_G6,#144,19b_parent
2,0.5771,22a_36_02_Plate2_H9,12b_parent,22a_parent
2,0.5771,22a_32_04_Plate4_G10,#27,22a_parent
2,0.5771,22a_32_05_Plate5_G8,#58,22a_parent
2,0.5771,22a_36_01_Plate6_G5,#204,22a_parent
2,0.5771,22a_24_01_Plate3_G3,#230,22a_parent
2,0.5771,22a_24_07_Plate4_F9,#231,22a_parent
2,0.5771,22a_40_02_Plate6_F8,#43,22a_parent
2,0.5771,22a_40_04_Plate5_F6,#135,22a_parent
2,0.5771,22a_36_03_Plate5_E9,#207,22a_parent
2,0.5771,22a_32_01_Plate3_E6,#51,22a_parent
2,0.5771,22a_28_05_Plate2_E1,#57,22a_parent
2,0.5771,22a_24_05_Plate4_D12,#232,22a_parent
2,0.5771,22a_24_03_Plate6_D2,#206,22a_parent
2,0.5771,22a_24_06_Plate4_C10,#203,22a_parent
2,0.5771,22a_32_02_Plate3_C10,#233,22a_parent
2,0.5771,22a_28_03_Plate4_C8,#29,22a_parent
2,0.5771,22a_40_01_Plate5_C7,12b_parent,22a_parent
2,0.5771,22a_36_04_Plate5_B8,#119,22a_parent
2,0.5771,22a_24_04_Plate4_A9,#206,22a_parent
2,0.5771,22a_24_02_Plate2_A8,#209,22a_parent
2,0.5771,22a_40_03_Plate1_A12,#234,22a_parent
2,0.5771,22a_36_05_Plate1_E11,#37,22a_parent
2,0.5771,22a_32_03_Plate1_A10,#118,22a_parent
2,0.5771,22a_28_01_Plate1_B9,#204,22a_parent
2,0.5771,26a_36_01_Plate4_H9,#232,26a_parent
2,0.5771,26a_20_07_Plate2_H6,#138,26a_parent
2,0.5771,26a_40_01_Plate5_H1,#253,26a_parent
2,0.5771,26a_28_01_Plate3_H1,#30,26a_parent
2,0.5771,26a_28_03_Plate4_F7,#151,26a_parent
2,0.5771,26a_36_02_Plate3_F7,#254,26a_parent
2,0.5771,26a_20_02_Plate2_F5,#151,26a_parent
2,0.5771,26a_32_02_Plate6_F3,#140,26a_parent
2,0.5771,26a_40_04_Plate3_E12,#130,26a_parent
2,0.5771,26a_20_03_Plate7_E9,#37,26a_parent
2,0.5771,26a_20_04_Plate6_E7,#41,26a_parent
2,0.5771,26a_28_05_Plate5_E4,#56,26a_parent
2,0.5771,26a_36_04_Plate5_D11,#134,26a_parent
2,0.5771,26a_28_04_Plate6_D7,#234,26a_parent
2,0.5771,26a_20_05_Plate7_D3,#255,26a_parent
2,0.5771,26a_36_05_Plate2_D2,#123,26a_parent
2,0.5771,26a_32_03_Plate6_C4,#35,26a_parent
2,0.5771,26a_40_03_Plate7_B3,#131,26a_parent
2,0.5771,26a_36_03_Plate2_B3,#254,26a_parent
2,0.5771,26a_32_04_Plate5_A10,#200,26a_parent
2,0.5771,26a_32_05_Plate6_A5,#121,26a_parent
2,0.5771,26a_40_02_Plate1_H4,#255,26a_parent
2,0.5771,26a_32_01_Plate1_H2,#44,26a_parent
2,0.5771,26a_28_02_Plate1_F1,#118,26a_parent
2,0.5771,26a_20_06_Plate1_F4,#48,26a_parent
2,0.5771,26a_20_01_Plate1_B12,#253,26a_parent
2,0.5771,28a_36_02_Plate5_H11,#56,28a_parent
2,0.5771,28a_28_01_Plate7_H5,#256,28a_parent
2,0.5771,28a_20_04_Plate2_H3,#257,28a_parent
2,0.5771,28a_32_04_Plate4_G8,#258,28a_parent
2,0.5771,28a_40_02_Plate2_G8,#133,28a_parent
2,0.5771,28a_28_03_Plate3_G6,#131,28a_parent
2,0.5771,28a_36_01_Plate4_F10,#259,28a_parent
2,0.5771,28a_20_03_Plate4_F6,#207,28a_parent
2,0.5771,28a_20_02_Plate4_E7,#112,28a_parent
2,0.5771,28a_24_01_Plate5_D6,#118,28a_parent
2,0.5771,28a_32_01_Plate5_D2,#124,28a_parent
2,0.5771,28a_28_02_Plate3_D2,#152,28a_parent
2,0.5771,28a_20_05_Plate2_D1,#132,28a_parent
2,0.5771,28a_36_03_Plate7_C2,#133,28a_parent
2,0.5771,28a_40_04_Plate4_B9,#111,28a_parent
2,0.5771,28a_36_04_Plate7_B7,#109,28a_parent
2,0.5771,28a_28_04_Plate5_B7,#143,28a_parent
2,0.5771,28a_20_01_Plate7_B6,#127,28a_parent
2,0.5771,28a_32_02_Plate4_B4,#260,28a_parent
2,0.5771,28a_40_01_Plate2_A10,#207,28a_parent
2,0.5771,28a_24_02_Plate3_A10,#141,28a_parent
2,0.5771,28a_24_04_Plate4_A5,#111,28a_parent
2,0.5771,28a_40_03_Plate4_A1,#149,28a_parent
2,0.5771,28a_32_03_Plate1_C8,#261,28a_parent
2,0.5771,28a_24_03_Plate1_C6,#125,28a_parent
2,0.5771,31a_24_03_Plate7_H8,#142,31a_parent
2,0.5771,31a_28_04_Plate6_H6,#148,31a_parent
2,0.5771,31a_28_02_Plate3_H3,#231,31a_parent
2,0.5771,31a_24_02_Plate2_H2,#126,31a_parent
2,0.5771,31a_20_05_Plate4_G11,#209,31a_parent
2,0.5771,31a_20_04_Plate4_G2,#138,31a_parent
2,0.5771,31a_40_02_Plate7_F7,#149,31a_parent
2,0.5771,31a_28_05_Plate7_F3,#253,31a_parent
2,0.5771,31a_36_03_Plate2_F3,#282,31a_parent
2,0.5771,31a_36_02_Plate4_E3,#116,31a_parent
2,0.5771,31a_40_01_Plate3_D8,#132,31a_parent
2,0.5771,31a_36_05_Plate6_D6,#53,31a_parent
2,0.5771,31a_40_03_Plate3_D6,#145,31a_parent
2,0.5771,31a_28_01_Plate5_C6,#139,31a_parent
2,0.5771,31a_20_03_Plate5_C4,#201,31a_parent
2,0.5771,31a_20_02_Plate5_C1,#23,31a_parent
2,0.5771,31a_36_04_Plate6_B7,#283,31a_parent
2,0.5771,31a_24_01_Plate3_B3,#34,31a_parent
2,0.5771,31a_40_04_Plate2_B2,#114,31a_parent
2,0.5771,31a_24_05_Plate6_A4,#128,31a_parent
2,0.5771,31a_36_01_Plate1_A1,#284,31a_parent
2,0.5771,31a_28_03_Plate1_H12,#117,31a_parent
2,0.5771,31a_24_04_Plate1_F11,#256,31a_parent
2,0.5771,31a_20_01_Plate1_B10,#130,31a_parent
3,0.4448,05b_28_04_Plate6_H12,#62,05b_parent
3,0.4448,05b_28_05_Plate6_H7,#63,05b_parent
3,0.4448,05b_32_05_Plate6_H4,#64,05b_parent
3,0.4448,05b_40_02_Plate6_H1,#65,05b_parent
3,0.4448,05b_36_06_Plate6_G8,#66,05b_parent
3,0.4448,05b_36_03_Plate2_F12,#67,05b_parent
3,0.4448,05b_36_07_Plate2_F6,#68,05b_parent
3,0.4448,05b_40_06_Plate3_F4,#69,05b_parent
3,0.4448,05b_32_03_Plate6_E5,#70,05b_parent
3,0.4448,05b_32_02_Plate5_E3,#71,05b_parent
3,0.4448,05b_40_05_Plate7_D12,#72,05b_parent
3,0.4448,05b_32_06_Plate3_D10,#73,05b_parent
3,0.4448,05b_28_06_Plate2_D9,#74,05b_parent
3,0.4448,05b_36_01_Plate2_D5,#75,05b_parent
3,0.4448,05b_36_05_Plate4_D2,#76,05b_parent
3,0.4448,05b_40_04_Plate4_C7,#77,05b_parent
3,0.4448,05b_32_01_Plate5_C5,#78,05b_parent
3,0.4448,05b_28_02_Plate4_B10,#75,05b_parent
3,0.4448,05b_40_01_Plate2_B7,#79,05b_parent
3,0.4448,05b_36_04_Plate2_B6,#80,05b_parent
3,0.4448,05b_28_07_Plate5_B5,#81,05b_parent
3,0.4448,05b_28_01_Plate7_B4,#82,05b_parent
3,0.4448,05b_36_02_Plate3_A12,#83,05b_parent
3,0.4448,05b_40_03_Plate3_A11,#84,05b_parent
3,0.4448,05b_32_04_Plate1_H5,#85,05b_parent
3,0.4448,05b_28_03_Plate1_D4,#71,05b_parent
3,0.4448,21a_24_02_Plate2_H12,#62,21a_parent
3,0.4448,21a_24_03_Plate4_H10,#216,21a_parent
3,0.4448,21a_36_03_Plate4_H5,#84,21a_parent
3,0.4448,21a_28_05_Plate2_H1,#77,21a_parent
3,0.4448,21a_32_05_Plate4_G4,#217,21a_parent
3,0.4448,21a_32_02_Plate6_G3,#218,21a_parent
3,0.4448,21a_32_04_Plate5_F9,#219,21a_parent
3,0.4448,21a_24_01_Plate6_F7,#218,21a_parent
3,0.4448,21a_28_02_Plate6_F1,#74,21a_parent
3,0.4448,21a_36_05_Plate3_E11,#220,21a_parent
3,0.4448,21a_40_01_Plate5_E8,#79,21a_parent
3,0.4448,21a_28_04_Plate5_E5,#221,21a_parent
3,0.4448,21a_40_02_Plate2_E4,#222,21a_parent
3,0.4448,21a_28_03_Plate3_E2,#83,21a_parent
3,0.4448,21a_40_03_Plate7_D1,#223,21a_parent
3,0.4448,21a_24_05_Plate6_C7,#224,21a_parent
3,0.4448,21a_32_01_Plate4_C4,#225,21a_parent
3,0.4448,21a_36_02_Plate7_B12,#76,21a_parent
3,0.4448,21a_36_04_Plate3_A8,#226,21a_parent
3,0.4448,21a_24_04_Plate2_A3,#227,21a_parent
3,0.4448,21a_40_04_Plate1_G7,#228,21a_parent
3,0.4448,21a_36_01_Plate1_F6,#217,21a_parent
3,0.4448,21a_32_03_Plate1_F5,#229,21a_parent
3,0.4448,21a_28_01_Plate1_A4,#77,21a_parent
3,0.4448,23a_28_03_Plate7_H9,#235,23a_parent
3,0.4448,23a_40_04_Plate7_G9,#85,23a_parent
3,0.4448,23a_20_05_Plate6_G7,#81,23a_parent
3,0.4448,23a_24_03_Plate5_G3,#236,23a_parent
3,0.4448,23a_40_01_Plate6_F12,#237,23a_parent
3,0.4448,23a_24_02_Plate5_F10,#238,23a_parent
3,0.4448,23a_36_01_Plate3_F9,#65,23a_parent
3,0.4448,23a_32_01_Plate5_F4,#72,23a_parent
3,0.4448,23a_36_02_Plate3_F3,#239,23a_parent
3,0.4448,23a_20_03_Plate3_F2,#68,23a_parent
3,0.4448,23a_24_04_Plate7_E11,#240,23a_parent
3,0.4448,23a_20_01_Plate3_D12,#216,23a_parent
3,0.4448,23a_32_03_Plate5_D9,#241,23a_parent
3,0.4448,23a_32_04_Plate6_C10,#218,23a_parent
3,0.4448,23a_40_02_Plate3_C2,#236,23a_parent
3,0.4448,23a_24_01_Plate6_B8,#242,23a_parent
3,0.4448,23a_28_02_Plate4_B2,#243,23a_parent
3,0.4448,23a_36_04_Plate5_A12,#237,23a_parent
3,0.4448,23a_40_03_Plate6_A11,#222,23a_parent
3,0.4448,23a_28_04_Plate4_A8,#244,23a_parent
3,0.4448,23a_20_04_Plate3_A5,#245,23a_parent
3,0.4448,23a_20_02_Plate2_A1,#246,23a_parent
3,0.4448,23a_36_03_Plate1_A5,#64,23a_parent
3,0.4448,23a_32_02_Plate1_G4,#224,23a_parent
3,0.4448,23a_28_01_Plate1_H3,#237,23a_parent
3,0.4448,32a_36_02_Plate5_H12,#285,32a_parent
3,0.4448,32a_32_05_Plate3_H5,#79,32a_parent
3,0.4448,32a_32_04_Plate6_G12,#286,32a_parent
3,0.4448,32a_40_08_Plate2_G5,#287,32a_parent
3,0.4448,32a_32_03_Plate2_G4,#227,32a_parent
3,0.4448,32a_32_02_Plate2_G2,#288,32a_parent
3,0.4448,32a_32_07_Plate6_F10,#221,32a_parent
3,0.4448,32a_28_07_Plate3_F8,#78,32a_parent
3,0.4448,32a_40_04_Plate3_F6,#289,32a_parent
3,0.4448,32a_28_05_Plate7_F4,#77,32a_parent
3,0.4448,32a_36_01_Plate2_F2,#227,32a_parent
3,0.4448,32a_28_04_Plate3_F1,#79,32a_parent
3,0.4448,32a_28_02_Plate5_E12,#235,32a_parent
3,0.4448,32a_40_05_Plate2_D7,#290,32a_parent
3,0.4448,32a_28_06_Plate3_C9,#244,32a_parent
3,0.4448,32a_32_06_Plate3_C7,#242,32a_parent
3,0.4448,32a_40_01_Plate3_C6,#73,32a_parent
3,0.4448,32a_40_02_Plate7_B5,#291,32a_parent
3,0.4448,32a_28_01_Plate6_B5,#292,32a_parent
3,0.4448,32a_40_03_Plate3_B5,#293,32a_parent
3,0.4448,32a_40_06_Plate7_A9,#294,32a_parent
3,0.4448,32a_40_07_Plate1_H6,#288,32a_parent
3,0.4448,32a_32_01_Plate1_B4,#295,32a_parent
3,0.4448,32a_28_08_Plate1_B5,#67,32a_parent
3,0.4448,32a_28_03_Plate1_B3,#73,32a_parent
3,0.4448,34b_40_03_Plate6_G10,#288,34b_parent
3,0.4448,34b_20_04_Plate5_G9,#78,34b_parent
3,0.4448,34b_28_01_Plate7_G6,#290,34b_parent
3,0.4448,34b_20_02_Plate2_G3,#296,34b_parent
3,0.4448,34b_20_05_Plate4_G1,#238,34b_parent
3,0.4448,34b_36_02_Plate2_F1,#228,34b_parent
3,0.4448,34b_36_01_Plate7_E12,#291,34b_parent
3,0.4448,34b_28_05_Plate5_E6,#297,34b_parent
3,0.4448,34b_32_05_Plate7_D10,#67,34b_parent
3,0.4448,34b_32_03_Plate7_D5,#298,34b_parent
3,0.4448,34b_28_04_Plate4_D5,#84,34b_parent
3,0.4448,34b_36_03_Plate7_C10,#81,34b_parent
3,0.4448,34b_20_06_Plate2_C7,#76,34b_parent
3,0.4448,34b_36_05_Plate6_C6,#227,34b_parent
3,0.4448,34b_28_02_Plate7_C5,#240,34b_parent
3,0.4448,34b_40_02_Plate4_C3,#217,34b_parent
3,0.4448,34b_20_03_Plate7_C1,#287,34b_parent
3,0.4448,34b_28_03_Plate2_B8,#236,34b_parent
3,0.4448,34b_32_01_Plate4_B7,#70,34b_parent
3,0.4448,34b_32_04_Plate4_B6,#63,34b_parent
3,0.4448,34b_40_01_Plate6_B3,#229,34b_parent
3,0.4448,34b_36_04_Plate5_A7,#299,34b_parent
3,0.4448,34b_20_01_Plate2_A7,#298,34b_parent
3,0.4448,34b_40_04_Plate1_D11,#63,34b_parent
3,0.4448,34b_32_02_Plate1_H9,#68,34b_parent
4,0.1897,06a_36_03_Plate4_H11,#86,06a_parent
4,0.1897,06a_32_02_Plate6_H8,#87,06a_parent
4,0.1897,06a_36_02_Plate4_H6,#88,06a_parent
4,0.1897,06a_40_01_Plate3_G12,#89,06a_parent
4,0.1897,06a_40_03_Plate3_G9,#90,06a_parent
4,0.1897,06a_32_03_Plate5_G4,#91,06a_parent
4,0.1897,06a_20_05_Plate3_E7,#92,06a_parent
4,0.1897,06a_36_01_Plate5_E7,#93,06a_parent
4,0.1897,06a_28_01_Plate4_E5,#94,06a_parent
4,0.1897,06a_20_03_Plate4_D1,#95,06a_parent
4,0.1897,06a_28_03_Plate7_C7,#96,06a_parent
4,0.1897,06a_24_01_Plate5_C3,#97,06a_parent
4,0.1897,06a_28_02_Plate6_B4,#98,06a_parent
4,0.1897,06a_20_02_Plate3_B4,#99,06a_parent
4,0.1897,06a_40_04_Plate7_B2,#100,06a_parent
4,0.1897,06a_24_03_Plate7_B1,20a_parent,06a_parent
4,0.1897,06a_24_04_Plate3_B1,#101,06a_parent
4,0.1897,06a_32_04_Plate4_A7,#102,06a_parent
4,0.1897,06a_20_01_Plate4_A6,#103,06a_parent
4,0.1897,06a_28_04_Plate3_A3,#104,06a_parent
4,0.1897,06a_40_02_Plate1_H4,20a_parent,06a_parent
4,0.1897,06a_36_04_Plate1_D12,#105,06a_parent
4,0.1897,06a_32_01_Plate1_A11,#106,06a_parent
4,0.1897,06a_24_02_Plate1_C9,#107,06a_parent
4,0.1897,06a_20_04_Plate1_A8,#108,06a_parent
4,0.1897,13b_20_02_Plate5_H9,#94,13b_parent
