ClusterIndex,Probability,OffspringID,FatherID,MotherID
2,0.0228,30a_20_04_Plate5_A4,#176,30a_parent
2,0.0228,30a_20_02_Plate2_A4,#210,30a_parent
2,0.0228,30a_36_01_Plate5_A2,#135,30a_parent
2,0.0228,30a_32_04_Plate1_C7,#28,30a_parent
2,0.0228,30a_28_01_Plate1_D6,#253,30a_parent
2,0.0228,30a_24_02_Plate1_G5,#127,30a_parent
2,0.0228,31a_24_03_Plate7_H8,#125,31a_parent
2,0.0228,31a_28_04_Plate6_H6,#138,31a_parent
2,0.0228,31a_28_02_Plate3_H3,#213,31a_parent
2,0.0228,31a_24_02_Plate2_H2,#254,31a_parent
2,0.0228,31a_20_05_Plate4_G11,#199,31a_parent
2,0.0228,31a_20_04_Plate4_G2,#113,31a_parent
2,0.0228,31a_40_02_Plate7_F7,#255,31a_parent
2,0.0228,31a_28_05_Plate7_F3,#245,31a_parent
2,0.0228,31a_36_03_Plate2_F3,#256,31a_parent
2,0.0228,31a_36_02_Plate4_E3,#109,31a_parent
2,0.0228,31a_40_01_Plate3_D8,#106,31a_parent
2,0.0228,31a_36_05_Plate6_D6,#91,31a_parent
2,0.0228,31a_40_03_Plate3_D6,#126,31a_parent
2,0.0228,31a_28_01_Plate5_C6,#133,31a_parent
2,0.0228,31a_20_03_Plate5_C4,#173,31a_parent
2,0.0228,31a_20_02_Plate5_C1,#25,31a_parent
2,0.0228,31a_36_04_Plate6_B7,#257,31a_parent
2,0.0228,31a_24_01_Plate3_B3,#134,31a_parent
2,0.0228,31a_40_04_Plate2_B2,#126,31a_parent
2,0.0228,31a_24_05_Plate6_A4,#123,31a_parent
2,0.0228,31a_36_01_Plate1_A1,#258,31a_parent
2,0.0228,31a_28_03_Plate1_H12,#255,31a_parent
2,0.0228,31a_24_04_Plate1_F11,#259,31a_parent
2,0.0228,31a_20_01_Plate1_B10,#54,31a_parent
3,0.2608,13b_20_02_Plate5_H9,#141,13b_parent
3,0.2608,13b_28_03_Plate5_H6,#142,13b_parent
3,0.2608,13b_20_07_Plate2_H5,#143,13b_parent
3,0.2608,13b_40_03_Plate2_G1,#144,13b_parent
3,0.2608,13b_40_04_Plate6_F11,#145,13b_parent
3,0.2608,13b_28_04_Plate2_E9,#146,13b_parent
3,0.2608,13b_36_02_Plate4_E8,#147,13b_parent
3,0.2608,13b_20_05_Plate2_E7,#145,13b_parent
3,0.2608,13b_28_01_Plate2_D10,#148,13b_parent
3,0.2608,13b_36_06_Plate6_D8,#149,13b_parent
3,0.2608,13b_40_05_Plate2_D8,#150,13b_parent
3,0.2608,13b_36_01_Plate4_D6,#146,13b_parent
3,0.2608,13b_20_04_Plate3_D1,#151,13b_parent
3,0.2608,13b_40_06_Plate5_C9,#152,13b_parent
3,0.2608,13b_36_05_Plate4_C2,#153,13b_parent
3,0.2608,13b_36_03_Plate5_B9,#154,13b_parent
3,0.2608,13b_28_02_Plate4_B5,#155,13b_parent
3,0.2608,13b_20_06_Plate5_B1,#156,13b_parent
3,0.2608,13b_20_03_Plate6_A10,#157,13b_parent
3,0.2608,13b_40_02_Plate6_A9,#151,13b_parent
3,0.2608,13b_28_05_Plate7_A5,#158,13b_parent
3,0.2608,13b_40_01_Plate1_E10,#159,13b_parent
3,0.2608,13b_36_04_Plate1_F9,#160,13b_parent
3,0.2608,13b_28_06_Plate1_B8,#147,13b_parent
3,0.2608,13b_20_01_Plate1_D7,#158,13b_parent
4,0.8831,15b_40_02_Plate4_H8,#161,15b_parent
4,0.8831,15b_28_04_Plate3_H4,#161,15b_parent
4,0.8831,15b_32_04_Plate3_G11,#161,15b_parent
4,0.8831,15b_40_01_Plate3_G10,#161,15b_parent
4,0.8831,15b_28_01_Plate7_G5,#162,15b_parent
4,0.8831,15b_36_03_Plate6_G4,#161,15b_parent
4,0.8831,15b_32_02_Plate3_G2,#161,15b_parent
4,0.8831,15b_28_03_Plate3_F10,#161,15b_parent
4,0.8831,15b_24_04_Plate5_F5,#163,15b_parent
4,0.8831,15b_24_05_Plate4_E12,#164,15b_parent
4,0.8831,15b_36_04_Plate2_E12,#165,15b_parent
4,0.8831,15b_32_01_Plate6_E11,#161,15b_parent
4,0.8831,15b_24_02_Plate6_E6,#166,15b_parent
4,0.8831,15b_40_03_Plate6_E3,#161,15b_parent
4,0.8831,15b_24_01_Plate6_D9,#161,15b_parent
4,0.8831,15b_36_01_Plate2_C3,#161,15b_parent
4,0.8831,15b_28_05_Plate3_C1,#161,15b_parent
4,0.8831,15b_36_02_Plate5_B10,#161,15b_parent
4,0.8831,15b_32_05_Plate5_B6,#167,15b_parent
4,0.8831,15b_28_02_Plate2_B1,#161,15b_parent
4,0.8831,15b_36_05_Plate7_A4,#161,15b_parent
4,0.8831,15b_40_04_Plate1_C4,#161,15b_parent
4,0.8831,15b_32_03_Plate1_B2,#161,15b_parent
4,0.8831,15b_24_03_Plate1_G12,#161,15b_parent
