ClusterIndex,Probability,OffspringID,FatherID,MotherID
1,0.0023,12b_36_04_Plate3_C4,#142,12b_parent
1,0.0023,12b_32_02_Plate6_B1,#143,12b_parent
1,0.0023,12b_32_01_Plate7_A7,#144,12b_parent
1,0.0023,12b_28_03_Plate1_F3,#145,12b_parent
1,0.0023,12b_24_02_Plate1_F2,#146,12b_parent
1,0.0023,12b_20_03_Plate1_D1,#147,12b_parent
1,0.0023,13b_20_02_Plate5_H9,#17,13b_parent
1,0.0023,13b_28_03_Plate5_H6,#130,13b_parent
1,0.0023,13b_20_07_Plate2_H5,#125,13b_parent
1,0.0023,13b_40_03_Plate2_G1,#51,13b_parent
1,0.0023,13b_40_04_Plate6_F11,#148,13b_parent
1,0.0023,13b_28_04_Plate2_E9,#57,13b_parent
1,0.0023,13b_36_02_Plate4_E8,#131,13b_parent
1,0.0023,13b_20_05_Plate2_E7,#127,13b_parent
1,0.0023,13b_28_01_Plate2_D10,#137,13b_parent
1,0.0023,13b_36_06_Plate6_D8,#149,13b_parent
1,0.0023,13b_40_05_Plate2_D8,#150,13b_parent
1,0.0023,13b_36_01_Plate4_D6,#57,13b_parent
1,0.0023,13b_20_04_Plate3_D1,#151,13b_parent
1,0.0023,13b_40_06_Plate5_C9,#152,13b_parent
1,0.0023,13b_36_05_Plate4_C2,#1,13b_parent
1,0.0023,13b_36_03_Plate5_B9,#144,13b_parent
1,0.0023,13b_28_02_Plate4_B5,#135,13b_parent
1,0.0023,13b_20_06_Plate5_B1,#153,13b_parent
1,0.0023,13b_20_03_Plate6_A10,#154,13b_parent
1,0.0023,13b_40_02_Plate6_A9,#151,13b_parent
1,0.0023,13b_28_05_Plate7_A5,#155,13b_parent
1,0.0023,13b_40_01_Plate1_E10,#156,13b_parent
1,0.0023,13b_36_04_Plate1_F9,#157,13b_parent
1,0.0023,13b_28_06_Plate1_B8,#158,13b_parent
1,0.0023,13b_20_01_Plate1_D7,#155,13b_parent
1,0.0023,19b_32_05_PLate6_H10,#124,19b_parent
1,0.0023,19b_24_05_Plate4_G9,#186,19b_parent
1,0.0023,19b_32_03_Plate7_G8,#47,19b_parent
1,0.0023,19b_40_04_Plate4_F11,#7,19b_parent
1,0.0023,19b_32_02_Plate3_F11,#52,19b_parent
1,0.0023,19b_20_04_Plate2_F10,#58,19b_parent
1,0.0023,19b_28_04_Plate4_F8,#121,19b_parent
1,0.0023,19b_28_05_Plate4_F3,#187,19b_parent
1,0.0023,19b_40_03_Plate4_F2,#117,19b_parent
1,0.0023,19b_28_02_Plate6_E8,#124,19b_parent
1,0.0023,19b_20_05_Plate4_E2,#146,19b_parent
1,0.0023,19b_32_04_Plate6_D4,#188,19b_parent
1,0.0023,19b_20_02_Plate7_C9,#189,19b_parent
1,0.0023,19b_24_04_Plate4_C9,#190,19b_parent
1,0.0023,19b_24_02_Plate6_B12,#189,19b_parent
1,0.0023,19b_40_01_Plate7_B11,#52,19b_parent
1,0.0023,19b_24_01_Plate3_B11,#191,19b_parent
1,0.0023,19b_28_01_Plate7_B10,#52,19b_parent
1,0.0023,19b_20_03_Plate3_B10,#149,19b_parent
1,0.0023,19b_20_01_Plate2_B5,#192,19b_parent
1,0.0023,19b_40_02_Plate1_E9,#193,19b_parent
1,0.0023,19b_32_01_Plate1_G8,#194,19b_parent
1,0.0023,19b_28_03_Plate1_E7,#195,19b_parent
1,0.0023,19b_24_03_Plate1_G6,#135,19b_parent
1,0.0023,22a_36_02_Plate2_H9,12b_parent,22a_parent
1,0.0023,22a_32_04_Plate4_G10,#153,22a_parent
1,0.0023,22a_32_05_Plate5_G8,#59,22a_parent
1,0.0023,22a_36_01_Plate6_G5,#188,22a_parent
1,0.0023,22a_24_01_Plate3_G3,#212,22a_parent
1,0.0023,22a_24_07_Plate4_F9,#150,22a_parent
1,0.0023,22a_40_02_Plate6_F8,#145,22a_parent
1,0.0023,22a_40_04_Plate5_F6,#125,22a_parent
1,0.0023,22a_36_03_Plate5_E9,#149,22a_parent
1,0.0023,22a_32_01_Plate3_E6,#53,22a_parent
1,0.0023,22a_28_05_Plate2_E1,#4,22a_parent
1,0.0023,22a_24_05_Plate4_D12,#213,22a_parent
1,0.0023,22a_24_03_Plate6_D2,#191,22a_parent
1,0.0023,22a_24_06_Plate4_C10,#146,22a_parent
1,0.0023,22a_32_02_Plate3_C10,#158,22a_parent
1,0.0023,22a_28_03_Plate4_C8,#56,22a_parent
1,0.0023,22a_40_01_Plate5_C7,12b_parent,22a_parent
1,0.0023,22a_36_04_Plate5_B8,#118,22a_parent
1,0.0023,22a_24_04_Plate4_A9,#191,22a_parent
1,0.0023,22a_24_02_Plate2_A8,#195,22a_parent
1,0.0023,22a_40_03_Plate1_A12,#19,22a_parent
1,0.0023,22a_36_05_Plate1_E11,#138,22a_parent
1,0.0023,22a_32_03_Plate1_A10,#156,22a_parent
1,0.0023,22a_28_01_Plate1_B9,#15,22a_parent
1,0.0023,23a_28_03_Plate7_H9,#23,23a_parent
1,0.0023,23a_40_04_Plate7_G9,#214,23a_parent
1,0.0023,23a_20_05_Plate6_G7,#215,23a_parent
1,0.0023,23a_24_03_Plate5_G3,#189,23a_parent
1,0.0023,23a_40_01_Plate6_F12,#216,23a_parent
1,0.0023,23a_24_02_Plate5_F10,#139,23a_parent
1,0.0023,23a_36_01_Plate3_F9,#213,23a_parent
1,0.0023,23a_32_01_Plate5_F4,#137,23a_parent
1,0.0023,23a_36_02_Plate3_F3,#217,23a_parent
1,0.0023,23a_20_03_Plate3_F2,#218,23a_parent
1,0.0023,23a_24_04_Plate7_E11,#219,23a_parent
1,0.0023,23a_20_01_Plate3_D12,#143,23a_parent
1,0.0023,23a_32_03_Plate5_D9,#186,23a_parent
1,0.0023,23a_32_04_Plate6_C10,#18,23a_parent
1,0.0023,23a_40_02_Plate3_C2,#220,23a_parent
1,0.0023,23a_24_01_Plate6_B8,#221,23a_parent
1,0.0023,23a_28_02_Plate4_B2,#152,23a_parent
1,0.0023,23a_36_04_Plate5_A12,#216,23a_parent
1,0.0023,23a_40_03_Plate6_A11,#157,23a_parent
1,0.0023,23a_28_04_Plate4_A8,#60,23a_parent
1,0.0023,23a_20_04_Plate3_A5,#222,23a_parent
1,0.0023,23a_20_02_Plate2_A1,#117,23a_parent
1,0.0023,23a_36_03_Plate1_A5,#22,23a_parent
1,0.0023,23a_32_02_Plate1_G4,#223,23a_parent
1,0.0023,23a_28_01_Plate1_H3,#216,23a_parent
1,0.0023,29b_36_03_Plate7_H12,#248,29b_parent
1,0.0023,29b_24_01_Plate7_H11,#249,29b_parent
1,0.0023,29b_20_05_Plate7_H3,#136,29b_parent
1,0.0023,29b_24_02_Plate4_H3,#223,29b_parent
1,0.0023,29b_28_01_Plate7_G7,#250,29b_parent
1,0.0023,29b_24_03_Plate6_G1,#139,29b_parent
1,0.0023,29b_32_01_Plate4_F12,#6,29b_parent
1,0.0023,29b_28_02_Plate7_F11,#22,29b_parent
1,0.0023,29b_28_03_Plate7_F2,#56,29b_parent
1,0.0023,29b_36_04_Plate5_F2,#251,29b_parent
1,0.0023,29b_20_01_Plate7_E8,#129,29b_parent
1,0.0023,29b_40_03_Plate2_E3,#156,29b_parent
1,0.0023,29b_20_04_Plate2_E2,#252,29b_parent
1,0.0023,29b_36_01_Plate3_D7,#14,29b_parent
1,0.0023,29b_32_03_Plate6_C12,#130,29b_parent
1,0.0023,29b_28_04_Plate6_C11,#13,29b_parent
1,0.0023,29b_40_02_Plate4_C1,#20,29b_parent
1,0.0023,29b_20_02_Plate3_B9,#138,29b_parent
1,0.0023,29b_40_04_Plate4_A4,#20,29b_parent
1,0.0023,29b_40_01_Plate1_A3,#14,29b_parent
1,0.0023,29b_36_02_Plate1_G2,#250,29b_parent
1,0.0023,29b_32_02_Plate1_G1,#222,29b_parent
1,0.0023,29b_24_04_Plate1_F12,#153,29b_parent
1,0.0023,29b_20_03_Plate1_G11,#253,29b_parent
1,0.0023,30a_20_05_Plate7_H10,#6,30a_parent
1,0.0023,30a_32_01_Plate3_H9,#254,30a_parent
1,0.0023,30a_40_01_Plate4_H2,#148,30a_parent
1,0.0023,30a_24_03_Plate2_H2,#128,30a_parent
1,0.0023,30a_24_01_Plate2_G12,#158,30a_parent
1,0.0023,30a_28_03_Plate6_G11,#134,30a_parent
1,0.0023,30a_32_02_Plate3_F12,#140,30a_parent
1,0.0023,30a_36_04_Plate7_F9,#130,30a_parent
1,0.0023,30a_40_02_Plate7_F8,#255,30a_parent
1,0.0023,30a_24_04_Plate2_F8,#48,30a_parent
1,0.0023,30a_36_02_Plate7_D6,#48,30a_parent
1,0.0023,30a_28_02_Plate6_D3,#3,30a_parent
1,0.0023,30a_36_05_Plate2_C9,#189,30a_parent
1,0.0023,30a_36_03_Plate4_C6,#253,30a_parent
1,0.0023,30a_32_03_Plate5_C2,#19,30a_parent
1,0.0023,30a_20_01_Plate4_B11,#13,30a_parent
1,0.0023,30a_40_04_Plate3_B7,#256,30a_parent
1,0.0023,30a_28_04_Plate7_A10,#6,30a_parent
1,0.0023,30a_20_03_Plate7_A6,#213,30a_parent
1,0.0023,30a_20_04_Plate5_A4,#123,30a_parent
1,0.0023,30a_20_02_Plate2_A4,#157,30a_parent
1,0.0023,30a_36_01_Plate5_A2,#134,30a_parent
1,0.0023,30a_32_04_Plate1_C7,#128,30a_parent
1,0.0023,30a_28_01_Plate1_D6,#128,30a_parent
1,0.0023,30a_24_02_Plate1_G5,#120,30a_parent
1,0.0023,31a_24_03_Plate7_H8,#257,31a_parent
1,0.0023,31a_28_04_Plate6_H6,#141,31a_parent
1,0.0023,31a_28_02_Plate3_H3,#150,31a_parent
1,0.0023,31a_24_02_Plate2_H2,#138,31a_parent
1,0.0023,31a_20_05_Plate4_G11,#195,31a_parent
1,0.0023,31a_20_04_Plate4_G2,#122,31a_parent
1,0.0023,31a_40_02_Plate7_F7,#252,31a_parent
1,0.0023,31a_28_05_Plate7_F3,#249,31a_parent
1,0.0023,31a_36_03_Plate2_F3,#258,31a_parent
1,0.0023,31a_36_02_Plate4_E3,#62,31a_parent
1,0.0023,31a_40_01_Plate3_D8,#259,31a_parent
1,0.0023,31a_36_05_Plate6_D6,#55,31a_parent
1,0.0023,31a_40_03_Plate3_D6,#119,31a_parent
1,0.0023,31a_28_01_Plate5_C6,#5,31a_parent
1,0.0023,31a_20_03_Plate5_C4,#187,31a_parent
1,0.0023,31a_20_02_Plate5_C1,#260,31a_parent
1,0.0023,31a_36_04_Plate6_B7,#261,31a_parent
1,0.0023,31a_24_01_Plate3_B3,#220,31a_parent
1,0.0023,31a_40_04_Plate2_B2,#262,31a_parent
1,0.0023,31a_24_05_Plate6_A4,#116,31a_parent
1,0.0023,31a_36_01_Plate1_A1,#217,31a_parent
1,0.0023,31a_28_03_Plate1_H12,#252,31a_parent
1,0.0023,31a_24_04_Plate1_F11,#259,31a_parent
1,0.0023,31a_20_01_Plate1_B10,#117,31a_parent
2,0.1214,02a_32_04_Plate6_H11,03a_parent,02a_parent
2,0.1214,02a_32_03_Plate6_H5,#25,02a_parent
2,0.1214,02a_24_05_Plate4_H1,03a_parent,02a_parent
2,0.1214,02a_24_04_Plate5_G11,#26,02a_parent
2,0.1214,02a_28_10_Plate7_G10,#27,02a_parent
2,0.1214,02a_28_03_Plate3_G1,#28,02a_parent
2,0.1214,02a_24_12_Plate6_F5,#29,02a_parent
2,0.1214,02a_24_02_Plate4_F5,#30,02a_parent
2,0.1214,02a_28_08_Plate2_E11,#27,02a_parent
2,0.1214,02a_28_05_Plate4_E4,#31,02a_parent
2,0.1214,02a_24_11_Plate3_E3,#32,02a_parent
2,0.1214,02a_32_05_Plate7_E1,#33,02a_parent
2,0.1214,02a_24_06_Plate4_E1,#34,02a_parent
2,0.1214,02a_24_08_Plate5_D10,#35,02a_parent
2,0.1214,02a_24_10_Plate7_D4,#36,02a_parent
2,0.1214,02a_28_09_Plate5_C12,#37,02a_parent
2,0.1214,02a_24_03_Plate6_C9,#38,02a_parent
2,0.1214,02a_28_06_Plate3_C8,#39,02a_parent
2,0.1214,02a_24_07_Plate3_B12,#40,02a_parent
2,0.1214,02a_28_07_Plate4_A10,#41,02a_parent
2,0.1214,02a_24_09_Plate3_A6,#42,02a_parent
2,0.1214,02a_28_04_Plate6_A1,#43,02a_parent
2,0.1214,02a_28_02_Plate1_A7,#44,02a_parent
2,0.1214,02a_28_01_Plate1_F8,#45,02a_parent
2,0.1214,02a_24_01_Plate1_C5,#46,02a_parent
2,0.1214,05b_28_04_Plate6_H12,#63,05b_parent
2,0.1214,05b_28_05_Plate6_H7,#64,05b_parent
2,0.1214,05b_32_05_Plate6_H4,#65,05b_parent
2,0.1214,05b_40_02_Plate6_H1,#66,05b_parent
2,0.1214,05b_36_06_Plate6_G8,#33,05b_parent
2,0.1214,05b_36_03_Plate2_F12,#67,05b_parent
2,0.1214,05b_36_07_Plate2_F6,#68,05b_parent
2,0.1214,05b_40_06_Plate3_F4,#69,05b_parent
2,0.1214,05b_32_03_Plate6_E5,#70,05b_parent
2,0.1214,05b_32_02_Plate5_E3,#71,05b_parent
2,0.1214,05b_40_05_Plate7_D12,#46,05b_parent
2,0.1214,05b_32_06_Plate3_D10,#42,05b_parent
2,0.1214,05b_28_06_Plate2_D9,#72,05b_parent
2,0.1214,05b_36_01_Plate2_D5,#73,05b_parent
2,0.1214,05b_36_05_Plate4_D2,#74,05b_parent
2,0.1214,05b_40_04_Plate4_C7,#75,05b_parent
2,0.1214,05b_32_01_Plate5_C5,#76,05b_parent
2,0.1214,05b_28_02_Plate4_B10,#77,05b_parent
2,0.1214,05b_40_01_Plate2_B7,#78,05b_parent
2,0.1214,05b_36_04_Plate2_B6,#79,05b_parent
2,0.1214,05b_28_07_Plate5_B5,#80,05b_parent
2,0.1214,05b_28_01_Plate7_B4,#81,05b_parent
2,0.1214,05b_36_02_Plate3_A12,#82,05b_parent
2,0.1214,05b_40_03_Plate3_A11,#83,05b_parent
2,0.1214,05b_32_04_Plate1_H5,#84,05b_parent
2,0.1214,05b_28_03_Plate1_D4,#71,05b_parent
2,0.1214,06a_36_03_Plate4_H11,#85,06a_parent
2,0.1214,06a_32_02_Plate6_H8,#86,06a_parent
2,0.1214,06a_36_02_Plate4_H6,#77,06a_parent
2,0.1214,06a_40_01_Plate3_G12,#87,06a_parent
2,0.1214,06a_40_03_Plate3_G9,#44,06a_parent
2,0.1214,06a_32_03_Plate5_G4,#88,06a_parent
2,0.1214,06a_20_05_Plate3_E7,#89,06a_parent
2,0.1214,06a_36_01_Plate5_E7,#90,06a_parent
2,0.1214,06a_28_01_Plate4_E5,#91,06a_parent
2,0.1214,06a_20_03_Plate4_D1,#92,06a_parent
2,0.1214,06a_28_03_Plate7_C7,#32,06a_parent
2,0.1214,06a_24_01_Plate5_C3,#93,06a_parent
2,0.1214,06a_28_02_Plate6_B4,#94,06a_parent
2,0.1214,06a_20_02_Plate3_B4,#78,06a_parent
2,0.1214,06a_40_04_Plate7_B2,#33,06a_parent
2,0.1214,06a_24_03_Plate7_B1,20a_parent,06a_parent
2,0.1214,06a_24_04_Plate3_B1,#95,06a_parent
2,0.1214,06a_32_04_Plate4_A7,#96,06a_parent
2,0.1214,06a_20_01_Plate4_A6,#97,06a_parent
2,0.1214,06a_28_04_Plate3_A3,#68,06a_parent
2,0.1214,06a_40_02_Plate1_H4,20a_parent,06a_parent
2,0.1214,06a_36_04_Plate1_D12,#98,06a_parent
2,0.1214,06a_32_01_Plate1_A11,#70,06a_parent
2,0.1214,06a_24_02_Plate1_C9,#98,06a_parent
2,0.1214,06a_20_04_Plate1_A8,#99,06a_parent
2,0.1214,08a_28_04_Plate5_H5,#100,08a_parent
2,0.1214,08a_20_01_Plate5_H4,#101,08a_parent
2,0.1214,08a_40_04_Plate2_H4,#42,08a_parent
2,0.1214,08a_40_01_Plate5_G5,#102,08a_parent
2,0.1214,08a_28_01_Plate7_G4,#69,08a_parent
2,0.1214,08a_36_03_Plate7_G3,#103,08a_parent
2,0.1214,08a_32_02_Plate7_F12,#69,08a_parent
2,0.1214,08a_24_02_Plate6_F9,#104,08a_parent
2,0.1214,08a_36_01_Plate5_F7,#105,08a_parent
2,0.1214,08a_40_04_Plate2_F7,#106,08a_parent
2,0.1214,08a_40_03_Plate5_F1,#107,08a_parent
2,0.1214,08a_24_03_Plate6_E10,#108,08a_parent
2,0.1214,08a_20_05_Plate3_E1,#76,08a_parent
2,0.1214,08a_28_02_Plate7_D9,#109,08a_parent
2,0.1214,08a_20_03_Plate7_C12,#110,08a_parent
2,0.1214,08a_32_03_Plate5_C11,#73,08a_parent
2,0.1214,08a_28_03_Plate2_C4,#111,08a_parent
2,0.1214,08a_20_04__Plate7_C3,#82,08a_parent
2,0.1214,08a_20_02_Plate2_C2,#112,08a_parent
2,0.1214,08a_36_02_Plate7_B9,#102,08a_parent
2,0.1214,08a_32_04_Plate7_A12,#113,08a_parent
2,0.1214,08a_24_04_Plate6_A3,#114,08a_parent
2,0.1214,08a_40_02_Plate1_F7,#115,08a_parent
2,0.1214,08a_36_04_Plate1_E6,#34,08a_parent
2,0.1214,08a_32_01_Plate1_D5,#97,08a_parent
2,0.1214,08a_24_01_Plate1_E3,#43,08a_parent
2,0.1214,17a_20_05_Plate7_H2,#74,17a_parent
2,0.1214,17a_28_02_Plate4_G6,#87,17a_parent
2,0.1214,17a_40_01_Plate5_G2,#166,17a_parent
2,0.1214,17a_24_01_Plate5_F11,#109,17a_parent
2,0.1214,17a_28_04_Plate3_F5,#85,17a_parent
2,0.1214,17a_20_01_Plate6_F2,20a_parent,17a_parent
2,0.1214,17a_36_02_Plate7_F1,#167,17a_parent
2,0.1214,17a_24_04_Plate3_E9,#168,17a_parent
2,0.1214,17a_32_03_Plate7_E2,#169,17a_parent
2,0.1214,17a_28_03_Plate5_D4,#30,17a_parent
2,0.1214,17a_36_03_Plate5_D1,#170,17a_parent
2,0.1214,17a_40_02_Plate6_C8,#85,17a_parent
2,0.1214,17a_32_02_Plate2_C8,#171,17a_parent
2,0.1214,17a_32_04_Plate3_C5,#28,17a_parent
2,0.1214,17a_24_02_Plate5_B11,#172,17a_parent
2,0.1214,17a_32_01_Plate6_B10,#173,17a_parent
2,0.1214,17a_36_04_Plate5_B3,#174,17a_parent
2,0.1214,17a_40_04_Plate3_B2,#110,17a_parent
2,0.1214,17a_20_03_Plate5_A8,#175,17a_parent
2,0.1214,17a_24_03_Plate2_A6,#176,17a_parent
2,0.1214,17a_20_02_Plate2_A5,#95,17a_parent
2,0.1214,17a_20_04_Plate4_A2,#167,17a_parent
2,0.1214,17a_40_03_Plate1_G10,#30,17a_parent
2,0.1214,17a_36_01_Plate1_G9,#177,17a_parent
2,0.1214,17a_28_01_Plate1_B7,#178,17a_parent
2,0.1214,18a_36_03_Plate5_H10,#72,18a_parent
2,0.1214,18a_20_01_Plate6_H9,#93,18a_parent
2,0.1214,18a_32_01_Plate3_H8,#179,18a_parent
2,0.1214,18a_40_03_Plate7_H4,#115,18a_parent
2,0.1214,18a_24_03_Plate5_H3,#111,18a_parent
2,0.1214,18a_36_02_Plate5_G10,#45,18a_parent
2,0.1214,18a_20_03_Plate7_G2,#180,18a_parent
2,0.1214,18a_40_02_Plate6_F6,#181,18a_parent
2,0.1214,18a_20_05_Plate5_F3,#83,18a_parent
2,0.1214,18a_20_04_Plate7_E6,#73,18a_parent
2,0.1214,18a_32_03_Plate5_D12,#182,18a_parent
2,0.1214,18a_28_02_Plate3_D9,#81,18a_parent
2,0.1214,18a_20_02_Plate5_D3,#36,18a_parent
2,0.1214,18a_32_04_Plate6_D1,#102,18a_parent
2,0.1214,18a_40_01_Plate3_C12,#179,18a_parent
2,0.1214,18a_40_04_Plate6_B9,#82,18a_parent
2,0.1214,18a_28_01_Plate3_B6,#106,18a_parent
2,0.1214,18a_24_01_Plate2_A12,#109,18a_parent
2,0.1214,18a_36_04_Plate7_A11,#89,18a_parent
2,0.1214,18a_28_03_Plate6_A8,#183,18a_parent
2,0.1214,18a_24_04_Plate6_A2,#184,18a_parent
2,0.1214,18a_24_02_Plate7_A1,#44,18a_parent
2,0.1214,18a_36_01_Plate1_D3,#99,18a_parent
2,0.1214,18a_32_02_Plate1_C2,#80,18a_parent
2,0.1214,18a_28_04_Plate1_E1,#185,18a_parent
2,0.1214,20a_32_02_Plate7_H7,#196,20a_parent
2,0.1214,20a_24_01_Plate3_H7,#197,20a_parent
2,0.1214,20a_28_05_Plate4_H4,#198,20a_parent
2,0.1214,20a_40_01_Plate4_G12,#199,20a_parent
2,0.1214,20a_32_05_Plate2_G10,#26,20a_parent
2,0.1214,20a_36_04_Plate2_G9,06a_parent,20a_parent
2,0.1214,20a_40_03_Plate3_G7,#198,20a_parent
2,0.1214,20a_32_03_Plate7_E10,#172,20a_parent
2,0.1214,20a_36_02_Plate3_E8,#200,20a_parent
2,0.1214,20a_24_05_Plate2_E8,#32,20a_parent
2,0.1214,20a_32_04_Plate7_D11,#41,20a_parent
2,0.1214,20a_24_02_Plate5_D7,06a_parent,20a_parent
2,0.1214,20a_28_02_Plate6_C5,#35,20a_parent
2,0.1214,20a_28_01_Plate4_B12,#75,20a_parent
2,0.1214,20a_28_03_Plate2_A11,#77,20a_parent
2,0.1214,20a_36_01_Plate6_A6,#201,20a_parent
2,0.1214,20a_40_04_Plate5_A5,06a_parent,20a_parent
2,0.1214,20a_36_05_Plate4_A3,#202,20a_parent
2,0.1214,20a_24_03_Plate3_A2,06a_parent,20a_parent
2,0.1214,20a_40_02_Plate1_E2,#177,20a_parent
2,0.1214,20a_36_03_Plate1_C1,#44,20a_parent
2,0.1214,20a_32_01_Plate1_C12,#108,20a_parent
2,0.1214,20a_24_04_Plate1_C10,#203,20a_parent
2,0.1214,21a_24_02_Plate2_H12,#63,21a_parent
2,0.1214,21a_24_03_Plate4_H10,#38,21a_parent
